IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.139.86,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,11,11.67
47.74.52.104,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,210,11.67
8.219.115.215,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,19,11.67
8.217.207.60,2087,2087,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,60,11.67
8.222.202.163,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,4,11.67
8.219.199.220,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,5,11.67
47.245.33.163,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,199,11.67
47.245.33.163,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,163,11.67
8.219.104.242,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,16,11.67
47.236.119.253,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,29,11.67
8.219.75.44,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,11,11.66
47.74.37.176,80,80,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,80,11.66
8.209.222.31,2095,2095,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,75,11.66
47.236.156.14,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,146,11.66
47.74.15.80,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,196,11.66
47.236.144.48,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,41,11.66
8.222.249.190,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,111,11.65
47.245.37.98,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,112,11.65
8.219.163.195,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,118,11.65
8.222.152.71,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,88,11.65
8.222.224.162,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,11,11.65
47.236.166.84,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,112,11.65
47.245.10.156,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,177,11.65
8.222.249.190,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,5,11.64
47.245.55.235,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,75,11.64
8.222.140.87,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,65,11.64
47.236.173.200,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,71,11.64
47.245.32.215,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,98,11.64
8.219.89.201,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,152,11.63
8.222.229.102,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,122,11.63
47.236.174.206,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,95,11.63
8.219.121.24,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,121,11.63
8.219.171.6,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,26,11.63
47.236.116.182,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,64,11.63
8.219.142.229,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,19,11.62
47.236.204.152,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,140,11.61
47.245.62.84,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,81,11.61
8.219.230.254,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,165,11.61
8.219.65.191,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,15,11.61
47.236.121.23,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,9,11.61
8.222.181.139,443,443,TRUE,SIN-Singapore,Asia Pacific,Singapore,143,11.61
8.219.240.141,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,12,11.6
8.219.196.24,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,223,11.6
8.219.148.161,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,14,11.6
8.219.175.127,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,28,11.6
47.74.27.94,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,75,11.6
47.74.34.73,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,208,11.6
8.219.112.75,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,130,11.6
47.236.171.20,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,26,11.59
8.222.219.252,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,99,11.59
8.219.163.195,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,8,11.59
47.236.19.51,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,34,11.59
8.219.103.126,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,18,11.59
8.222.159.252,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,24,11.58
8.209.255.195,2083,2083,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,163,11.58
8.219.251.81,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,15,11.58
47.245.58.250,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,303,11.58
8.219.245.187,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,14,11.58
8.219.208.69,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,14,11.57
8.218.149.193,2082,2082,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,79,11.57
8.219.107.199,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,39,11.57
8.219.255.171,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,28,11.57
47.74.34.162,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,69,11.57
8.219.193.22,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,5,11.56
8.219.167.65,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,97,11.56
8.219.97.179,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,8,11.56
8.222.219.252,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,4,11.56
8.219.204.120,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,33,11.56
8.219.167.65,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,3,11.56
8.218.136.25,2087,2087,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,58,11.56
8.219.210.226,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,178,11.56
47.245.42.162,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,75,11.56
8.219.122.96,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,7,11.56
8.219.103.126,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,135,11.56
8.210.39.96,8443,8443,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,66,11.55
47.236.144.48,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,19,11.55
47.236.7.13,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,104,11.55
8.219.170.232,443,443,TRUE,SIN-Singapore,Asia Pacific,Singapore,125,11.55
8.222.224.17,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,112,11.55
8.219.77.91,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,20,11.55
8.219.196.24,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,14,11.55
47.236.193.208,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,102,11.54
8.219.217.81,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,163,11.54
8.219.103.65,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,22,11.54
47.236.167.231,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,93,11.54
47.245.31.0,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,72,11.54
8.209.200.73,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,105,11.54
47.74.6.16,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,87,11.54
8.219.194.170,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,31,11.54
8.219.122.55,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,24,11.54
47.236.192.198,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,17,11.53
8.219.107.135,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,116,11.53
8.222.184.198,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,10,11.53
8.219.89.201,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,133,11.53
8.219.154.107,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,118,11.53
47.245.10.123,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,239,11.53
47.245.37.12,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,153,11.53
47.236.123.218,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,34,11.53
47.245.40.161,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,110,11.53
47.236.121.23,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,124,11.52
8.219.210.93,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,27,11.52
8.219.151.193,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,13,11.52
8.219.101.138,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,160,11.52
8.219.198.139,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,98,11.52
47.74.37.50,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,89,11.52
47.236.193.5,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,111,11.52
8.219.53.142,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,65,11.51
47.76.49.246,2096,2096,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,81,11.51
8.219.129.38,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,100,11.51
8.222.144.50,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,163,11.5
8.219.84.214,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,130,11.5
47.245.59.243,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,184,11.5
8.219.107.199,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,56,11.5
8.219.93.5,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,12,11.5
47.236.150.109,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,125,11.5
8.219.199.220,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,19,11.5
47.245.126.151,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,79,11.49
47.245.56.207,2087,2087,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,209,11.49
8.209.242.25,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,80,11.49
47.245.105.224,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,5,11.49
47.245.8.68,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,247,11.49
8.219.248.170,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,15,11.49
8.219.161.129,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,3,11.49
8.219.201.8,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,153,11.49
47.74.40.13,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,70,11.49
8.219.67.133,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,57,11.49
47.245.54.58,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,77,11.48
8.222.221.197,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,127,11.48
8.219.92.89,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,105,11.48
8.222.223.34,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,12,11.48
47.236.125.62,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,89,11.47
47.74.34.135,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,133,11.47
47.74.52.104,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,81,11.47
8.219.103.126,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,16,11.47
8.219.103.57,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,10,11.46
8.219.213.84,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,209,11.46
47.74.27.211,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,83,11.46
8.217.193.25,2053,2053,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,81,11.46
47.245.58.175,2087,2087,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,188,11.46
47.74.10.135,80,80,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,75,11.46
47.236.117.48,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,109,11.46
8.219.235.164,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,57,11.46
47.236.172.95,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,88,11.45
47.236.15.73,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,139,11.45
8.219.170.180,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,12,11.45
8.219.204.120,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,203,11.45
8.219.42.72,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,170,11.45
47.245.14.160,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,80,11.45
8.219.106.15,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,39,11.45
47.74.6.16,8080,8080,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,72,11.44
47.236.198.189,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,65,11.44
47.74.23.99,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,77,11.44
8.222.229.102,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,45,11.44
47.245.105.224,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,76,11.44
47.236.144.48,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,167,11.44
47.245.59.244,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,175,11.43
47.236.187.144,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,131,11.43
47.245.40.161,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,110,11.42
8.219.206.53,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,140,11.42
47.243.107.148,2087,2087,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,40,11.42
8.219.156.148,443,443,TRUE,SIN-Singapore,Asia Pacific,Singapore,70,11.42
8.219.200.145,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,151,11.42
8.219.58.64,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,10,11.42
8.222.197.251,2096,2096,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,155,11.41
8.219.123.244,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,149,11.41
8.218.122.55,2053,2053,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,72,11.41
8.219.193.202,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,196,11.41
8.219.97.179,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,142,11.41
47.236.164.215,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,22,11.41
47.245.38.233,8080,8080,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,91,11.4
47.91.2.165,2087,2087,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,116,11.4
8.219.55.31,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,141,11.4
47.245.8.68,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,74,11.4
47.74.42.111,8080,8080,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,77,11.4
47.245.37.89,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,101,11.4
8.222.244.123,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,4,11.4
47.245.31.0,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,231,11.39
47.245.113.117,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,113,11.39
47.245.40.161,2087,2087,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,193,11.39
8.222.131.102,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,196,11.39
47.236.146.249,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,10,11.39
8.219.40.37,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,15,11.39
8.219.199.220,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,151,11.39
8.222.253.235,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,3,11.39
47.74.8.238,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,308,11.38
8.219.87.34,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,6,11.38
47.236.5.223,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,237,11.38
47.245.118.197,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,15,11.38
47.91.29.108,2095,2095,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,75,11.38
8.219.60.54,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,14,11.37
8.219.40.37,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,10,11.37
47.245.8.156,2095,2095,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,76,11.37
47.236.145.180,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,133,11.37
47.74.23.99,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,183,11.37
47.245.42.210,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,187,11.37
47.245.14.216,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,92,11.37
8.219.83.201,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,5,11.36
47.236.173.200,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,19,11.36
47.91.3.135,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,122,11.35
47.236.204.110,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,14,11.35
8.219.177.205,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,37,11.35
8.219.233.6,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,29,11.35
47.245.30.144,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,308,11.35
47.236.123.218,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,72,11.34
8.209.240.229,2087,2087,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,83,11.34
47.236.144.208,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,98,11.34
47.245.82.78,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,22,11.34
47.245.93.74,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,7,11.34
47.236.125.62,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,116,11.34
47.74.16.67,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,71,11.34
8.219.50.180,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,75,11.34
47.245.8.185,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,244,11.33
8.219.102.252,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,6,11.33
47.236.144.208,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,29,11.33
47.74.5.150,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,228,11.33
8.222.167.147,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,79,11.32
8.218.18.132,8080,8080,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,44,11.32
47.245.86.18,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,117,11.32
8.219.73.188,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,112,11.32
8.219.240.160,443,443,TRUE,SIN-Singapore,Asia Pacific,Singapore,124,11.32
8.219.233.6,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,169,11.32
47.74.7.51,80,80,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,101,11.32
8.219.161.102,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,139,11.32
8.219.255.171,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,10,11.32
47.245.39.28,2095,2095,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,76,11.31
8.219.87.34,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,64,11.31
8.219.170.223,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,13,11.31
47.245.37.94,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,99,11.31
8.219.115.215,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,292,11.31
47.236.76.199,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,51,11.31
8.222.150.197,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,20,11.3
8.219.123.244,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,28,11.3
8.219.240.160,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,8,11.3
47.245.7.212,2095,2095,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,85,11.3
8.219.107.199,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,213,11.3
47.74.37.50,8080,8080,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,77,11.29
47.245.56.121,8080,8080,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,79,11.29
8.222.226.15,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,58,11.29
8.209.214.222,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,88,11.29
47.236.76.199,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,81,11.28
47.236.201.98,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,57,11.28
8.219.104.242,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,3,11.28
47.91.3.179,2095,2095,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,71,11.27
47.74.16.67,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,71,11.27
47.236.119.253,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,111,11.27
47.245.6.9,8880,8880,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,160,11.27
8.219.140.63,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,8,11.27
8.219.198.139,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,30,11.27
47.245.54.58,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,151,11.27
8.219.222.8,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,38,11.27
47.236.121.23,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,107,11.27
47.74.11.9,80,80,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,78,11.27
8.222.198.105,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,8,11.27
47.91.3.112,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,119,11.26
47.245.41.69,2087,2087,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,293,11.26
8.219.201.8,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,94,11.26
47.74.13.66,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,78,11.26
8.219.200.145,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,41,11.26
47.245.41.84,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,97,11.26
47.91.14.62,8080,8080,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,77,11.26
8.219.173.239,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,98,11.25
47.91.1.199,8080,8080,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,76,11.25
8.222.144.219,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,308,11.25
8.222.134.170,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,18,11.25
47.245.52.153,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,203,11.25
8.222.213.221,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,69,11.25
8.218.158.94,8080,8080,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,45,11.25
8.219.75.44,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,5,11.25
8.219.77.91,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,46,11.24
8.219.77.91,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,7,11.24
8.219.217.81,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,209,11.23
47.236.123.218,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,44,11.23
47.236.94.113,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,23,11.23
47.245.37.37,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,193,11.23
8.219.213.133,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,11,11.23
8.219.188.162,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,106,11.22
47.236.175.189,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,14,11.22
47.236.19.51,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,30,11.21
47.236.96.141,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,129,11.21
8.219.92.89,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,117,11.21
47.236.79.77,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,20,11.21
47.236.158.158,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,22,11.21
47.91.3.112,8080,8080,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,87,11.21
47.91.21.127,2095,2095,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,77,11.21
8.219.124.227,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,170,11.21
8.219.220.88,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,71,11.2
8.209.248.161,80,80,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,82,11.2
8.219.126.240,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,92,11.2
47.245.54.140,2087,2087,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,198,11.2
8.219.73.188,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,73,11.2
8.219.171.6,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,160,11.2
8.219.208.69,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,111,11.2
47.245.37.94,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,225,11.19
