IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
132.145.123.143,2096,2096,true,NRT,Asia Pacific,Tokyo,90,8.47
140.238.33.165,2053,2053,true,NRT,Asia Pacific,Tokyo,102,8.47
140.238.61.224,2053,2053,true,NRT,Asia Pacific,Tokyo,113,8.46
158.101.155.115,2053,2053,true,NRT,Asia Pacific,Tokyo,72,8.46
132.145.125.86,2087,2087,true,NRT,Asia Pacific,Tokyo,78,8.46
158.101.139.42,2096,2096,true,NRT,Asia Pacific,Tokyo,91,8.46
158.101.139.42,2082,2082,false,NRT,Asia Pacific,Tokyo,74,8.45
140.238.59.255,2095,2095,false,NRT,Asia Pacific,Tokyo,78,8.45
132.145.122.95,8080,8080,false,NRT,Asia Pacific,Tokyo,89,8.44
140.238.50.32,2086,2086,false,NRT,Asia Pacific,Tokyo,71,8.44
140.238.52.141,2052,2052,false,NRT,Asia Pacific,Tokyo,74,8.44
158.101.133.129,2095,2095,false,NRT,Asia Pacific,Tokyo,84,8.43
168.138.209.84,2082,2082,false,NRT,Asia Pacific,Tokyo,74,8.43
132.145.126.204,2086,2086,false,NRT,Asia Pacific,Tokyo,80,8.42
158.101.136.239,8443,8443,true,NRT,Asia Pacific,Tokyo,71,8.42
158.101.69.144,2087,2087,true,NRT,Asia Pacific,Tokyo,78,8.41
151.145.71.127,8080,8080,false,NRT,Asia Pacific,Tokyo,89,8.40
131.186.47.255,2052,2052,false,NRT,Asia Pacific,Tokyo,74,8.39
158.101.137.74,2087,2087,true,NRT,Asia Pacific,Tokyo,89,8.38
138.3.210.114,80,80,false,NRT,Asia Pacific,Tokyo,83,8.38
132.145.121.123,8080,8080,false,NRT,Asia Pacific,Tokyo,78,8.38
158.101.140.255,8880,8880,false,NRT,Asia Pacific,Tokyo,71,8.38
151.145.68.104,8443,8443,true,NRT,Asia Pacific,Tokyo,267,8.37
140.238.54.166,2083,2083,true,NRT,Asia Pacific,Tokyo,82,8.37
158.101.154.70,2096,2096,true,NRT,Asia Pacific,Tokyo,88,8.37
140.238.32.184,8880,8880,false,NRT,Asia Pacific,Tokyo,78,8.36
131.186.43.107,2083,2083,true,NRT,Asia Pacific,Tokyo,110,8.36
158.101.146.165,2087,2087,true,NRT,Asia Pacific,Tokyo,114,8.36
158.101.70.155,8080,8080,false,NRT,Asia Pacific,Tokyo,83,8.36
132.145.121.123,8443,8443,true,NRT,Asia Pacific,Tokyo,167,8.33
168.138.202.145,2083,2083,true,NRT,Asia Pacific,Tokyo,134,8.33
140.238.60.71,2095,2095,false,NRT,Asia Pacific,Tokyo,71,8.32
158.101.155.158,2053,2053,true,NRT,Asia Pacific,Tokyo,114,8.31
138.3.212.226,8880,8880,false,NRT,Asia Pacific,Tokyo,84,8.31
140.238.41.253,2052,2052,false,NRT,Asia Pacific,Tokyo,75,8.31
158.101.143.49,2052,2052,false,NRT,Asia Pacific,Tokyo,89,8.31
141.147.169.131,2083,2083,true,NRT,Asia Pacific,Tokyo,89,8.30
158.101.68.100,2087,2087,true,NRT,Asia Pacific,Tokyo,75,8.30
131.186.46.75,2095,2095,false,NRT,Asia Pacific,Tokyo,79,8.30
158.101.81.4,2096,2096,true,NRT,Asia Pacific,Tokyo,100,8.29
158.101.140.154,2083,2083,true,NRT,Asia Pacific,Tokyo,74,8.28
158.101.137.96,8443,8443,true,NRT,Asia Pacific,Tokyo,142,8.27
131.186.38.135,8080,8080,false,NRT,Asia Pacific,Tokyo,72,8.26
158.101.137.74,2096,2096,true,NRT,Asia Pacific,Tokyo,72,8.26
151.145.65.8,2082,2082,false,NRT,Asia Pacific,Tokyo,81,8.26
130.162.35.164,443,443,true,FRA,Europe,Frankfurt,180,8.26
158.101.133.129,2053,2053,true,NRT,Asia Pacific,Tokyo,75,8.26
158.101.68.48,2086,2086,false,NRT,Asia Pacific,Tokyo,83,8.24
132.145.126.21,2053,2053,true,NRT,Asia Pacific,Tokyo,79,8.24
158.101.89.33,80,80,false,NRT,Asia Pacific,Tokyo,80,8.23
131.186.37.49,2053,2053,true,NRT,Asia Pacific,Tokyo,140,8.23
131.186.60.162,2053,2053,true,NRT,Asia Pacific,Tokyo,132,8.22
131.186.58.151,2052,2052,false,NRT,Asia Pacific,Tokyo,79,8.21
158.101.131.218,8443,8443,true,NRT,Asia Pacific,Tokyo,73,8.21
140.238.54.184,2087,2087,true,NRT,Asia Pacific,Tokyo,87,8.21
131.186.62.26,8443,8443,true,NRT,Asia Pacific,Tokyo,128,8.21
132.145.125.86,2053,2053,true,NRT,Asia Pacific,Tokyo,73,8.19
140.238.51.89,8880,8880,false,NRT,Asia Pacific,Tokyo,72,8.19
138.3.215.11,2086,2086,false,HKG,Asia Pacific,Hong Kong,137,8.18
140.238.54.166,2086,2086,false,NRT,Asia Pacific,Tokyo,82,8.17
132.145.117.216,8080,8080,false,NRT,Asia Pacific,Tokyo,78,8.17
132.145.113.148,80,80,false,NRT,Asia Pacific,Tokyo,87,8.17
168.138.212.40,2086,2086,false,NRT,Asia Pacific,Tokyo,79,8.16
132.145.121.123,2096,2096,true,NRT,Asia Pacific,Tokyo,117,8.16
131.186.43.207,8880,8880,false,NRT,Asia Pacific,Tokyo,79,8.16
131.186.34.11,2053,2053,true,NRT,Asia Pacific,Tokyo,162,8.14
131.186.62.26,2087,2087,true,NRT,Asia Pacific,Tokyo,127,8.14
158.101.139.42,2053,2053,true,NRT,Asia Pacific,Tokyo,119,8.13
141.147.34.17,443,443,true,AMS,Europe,Amsterdam,153,8.11
132.145.126.204,2096,2096,true,NRT,Asia Pacific,Tokyo,74,8.11
168.138.207.64,2087,2087,true,NRT,Asia Pacific,Tokyo,144,8.11
131.186.47.255,8080,8080,false,NRT,Asia Pacific,Tokyo,71,8.10
132.145.114.4,2095,2095,false,NRT,Asia Pacific,Tokyo,79,8.10
151.145.71.127,2083,2083,true,NRT,Asia Pacific,Tokyo,272,8.10
168.138.202.169,2096,2096,true,NRT,Asia Pacific,Tokyo,94,8.09
158.101.95.113,2095,2095,false,NRT,Asia Pacific,Tokyo,72,8.08
132.145.123.159,2096,2096,true,NRT,Asia Pacific,Tokyo,71,8.08
158.101.81.4,2087,2087,true,NRT,Asia Pacific,Tokyo,157,8.08
158.101.155.115,8880,8880,false,NRT,Asia Pacific,Tokyo,81,8.07
132.145.112.247,2087,2087,true,NRT,Asia Pacific,Tokyo,106,8.07
158.101.131.218,2083,2083,true,NRT,Asia Pacific,Tokyo,89,8.06
168.138.197.222,2052,2052,false,NRT,Asia Pacific,Tokyo,89,8.06
132.145.121.34,8443,8443,true,NRT,Asia Pacific,Tokyo,93,8.06
140.238.46.138,2052,2052,false,NRT,Asia Pacific,Tokyo,87,8.06
132.145.126.204,2083,2083,true,NRT,Asia Pacific,Tokyo,77,8.05
132.145.127.51,2052,2052,false,NRT,Asia Pacific,Tokyo,77,8.04
140.238.50.32,2096,2096,true,NRT,Asia Pacific,Tokyo,77,8.04
132.145.120.197,2053,2053,true,NRT,Asia Pacific,Tokyo,108,8.04
158.101.136.239,8443,8443,true,NRT,Asia Pacific,Tokyo,70,8.03
168.138.211.217,2053,2053,true,NRT,Asia Pacific,Tokyo,146,8.03
132.145.121.34,2082,2082,false,NRT,Asia Pacific,Tokyo,76,8.03
140.238.60.71,2096,2096,true,NRT,Asia Pacific,Tokyo,83,8.03
140.238.51.184,2095,2095,false,NRT,Asia Pacific,Tokyo,77,8.03
132.145.121.247,2096,2096,true,NRT,Asia Pacific,Tokyo,115,8.03
158.101.140.255,2096,2096,true,NRT,Asia Pacific,Tokyo,110,8.03
140.238.34.208,80,80,false,NRT,Asia Pacific,Tokyo,71,8.03
132.145.121.247,2086,2086,false,NRT,Asia Pacific,Tokyo,71,8.03
132.145.115.17,2096,2096,true,NRT,Asia Pacific,Tokyo,71,8.02
151.145.68.104,2095,2095,false,NRT,Asia Pacific,Tokyo,71,8.00
158.101.149.52,2087,2087,true,NRT,Asia Pacific,Tokyo,88,8.00
151.145.74.199,8443,8443,true,NRT,Asia Pacific,Tokyo,341,8.00
146.235.210.182,8443,443,true,SJC,North America,San Jose,246,8.00
132.145.114.14,2052,2052,false,NRT,Asia Pacific,Tokyo,70,8.00
138.3.217.39,2082,2082,false,NRT,Asia Pacific,Tokyo,76,8.00
131.186.34.244,2086,2086,false,NRT,Asia Pacific,Tokyo,72,7.99
131.186.37.69,2083,2083,true,NRT,Asia Pacific,Tokyo,81,7.99
158.101.158.238,2053,2053,true,NRT,Asia Pacific,Tokyo,83,7.98
158.101.139.42,2087,2087,true,NRT,Asia Pacific,Tokyo,92,7.98
140.238.36.216,2053,2053,true,NRT,Asia Pacific,Tokyo,101,7.98
168.138.198.202,2053,2053,true,NRT,Asia Pacific,Tokyo,210,7.97
158.101.136.239,2086,2086,false,NRT,Asia Pacific,Tokyo,75,7.97
168.138.212.74,2096,2096,true,NRT,Asia Pacific,Tokyo,126,7.96
168.138.208.164,8080,8080,false,NRT,Asia Pacific,Tokyo,79,7.94
158.101.159.212,2082,2082,false,NRT,Asia Pacific,Tokyo,71,7.94
158.101.147.4,2087,2087,true,NRT,Asia Pacific,Tokyo,99,7.93
140.238.62.12,2052,2052,false,NRT,Asia Pacific,Tokyo,73,7.92
132.145.123.143,2086,2086,false,NRT,Asia Pacific,Tokyo,74,7.92
143.47.226.0,443,443,true,FRA,Europe,Frankfurt,189,7.92
131.186.36.248,80,80,false,NRT,Asia Pacific,Tokyo,78,7.91
151.145.74.56,2096,2096,true,NRT,Asia Pacific,Tokyo,165,7.91
132.145.113.148,2082,2082,false,NRT,Asia Pacific,Tokyo,83,7.91
141.145.199.188,443,443,true,CDG,Europe,Paris,181,7.91
151.145.74.199,2095,2095,false,NRT,Asia Pacific,Tokyo,79,7.90
140.238.54.164,8880,8880,false,NRT,Asia Pacific,Tokyo,92,7.89
132.145.125.165,2052,2052,false,NRT,Asia Pacific,Tokyo,70,7.88
168.138.207.64,80,80,false,NRT,Asia Pacific,Tokyo,70,7.88
151.145.71.40,2083,2083,true,NRT,Asia Pacific,Tokyo,81,7.87
168.138.202.169,8443,8443,true,NRT,Asia Pacific,Tokyo,139,7.87
138.3.210.114,8080,8080,false,NRT,Asia Pacific,Tokyo,90,7.87
140.238.54.184,2083,2083,true,NRT,Asia Pacific,Tokyo,113,7.85
168.138.212.175,8080,8080,false,NRT,Asia Pacific,Tokyo,73,7.85
158.101.159.181,8880,8880,false,NRT,Asia Pacific,Tokyo,70,7.85
141.147.111.104,443,443,true,FRA,Europe,Frankfurt,167,7.84
132.145.121.175,8443,8443,true,NRT,Asia Pacific,Tokyo,142,7.83
158.101.137.74,2095,2095,false,NRT,Asia Pacific,Tokyo,79,7.83
132.145.122.95,2052,2052,false,NRT,Asia Pacific,Tokyo,75,7.82
131.186.39.42,2082,2082,false,NRT,Asia Pacific,Tokyo,71,7.82
164.152.17.14,443,443,true,ORD,North America,Chicago,213,7.81
168.138.212.175,2082,2082,false,NRT,Asia Pacific,Tokyo,87,7.81
138.3.214.43,8443,8443,true,NRT,Asia Pacific,Tokyo,96,7.80
168.138.208.17,2083,2083,true,NRT,Asia Pacific,Tokyo,223,7.79
132.145.117.216,2087,2087,true,NRT,Asia Pacific,Tokyo,120,7.79
132.145.123.238,2095,2095,false,NRT,Asia Pacific,Tokyo,86,7.78
138.3.215.11,2082,2082,false,HKG,Asia Pacific,Hong Kong,131,7.78
138.3.223.70,2082,2082,false,NRT,Asia Pacific,Tokyo,87,7.78
151.145.71.127,2095,2095,false,NRT,Asia Pacific,Tokyo,92,7.77
158.101.158.238,2087,2087,true,NRT,Asia Pacific,Tokyo,91,7.76
158.101.152.221,2096,2096,true,NRT,Asia Pacific,Tokyo,135,7.76
158.101.137.96,2083,2083,true,NRT,Asia Pacific,Tokyo,94,7.76
168.138.213.210,2087,2087,true,NRT,Asia Pacific,Tokyo,206,7.75
158.101.155.115,2087,2087,true,NRT,Asia Pacific,Tokyo,69,7.75
158.101.136.239,2053,2053,true,NRT,Asia Pacific,Tokyo,87,7.75
158.101.143.49,2095,2095,false,NRT,Asia Pacific,Tokyo,77,7.75
151.145.66.219,80,80,false,NRT,Asia Pacific,Tokyo,80,7.74
140.238.48.97,2087,2087,true,NRT,Asia Pacific,Tokyo,67,7.74
129.146.169.119,443,0,true,LAX,North America,Los Angeles,206,7.74
168.138.212.87,443,0,true,NRT,Asia Pacific,Tokyo,219,7.73
158.101.65.24,8880,8880,false,NRT,Asia Pacific,Tokyo,71,7.73
140.238.35.195,2087,2087,true,NRT,Asia Pacific,Tokyo,70,7.73
158.101.148.221,8880,8880,false,HKG,Asia Pacific,Hong Kong,130,7.72
158.101.139.42,8880,8880,false,NRT,Asia Pacific,Tokyo,74,7.72
158.180.16.86,443,443,true,FRA,Europe,Frankfurt,201,7.71
168.138.197.222,2096,2096,true,NRT,Asia Pacific,Tokyo,117,7.70
132.145.120.118,2086,2086,false,NRT,Asia Pacific,Tokyo,81,7.70
168.138.211.131,80,80,false,NRT,Asia Pacific,Tokyo,69,7.70
132.145.123.159,2052,2052,false,NRT,Asia Pacific,Tokyo,74,7.69
132.145.123.238,2083,2083,true,NRT,Asia Pacific,Tokyo,93,7.69
132.145.112.247,8443,8443,true,NRT,Asia Pacific,Tokyo,146,7.68
131.186.37.69,2087,2087,true,NRT,Asia Pacific,Tokyo,160,7.68
138.3.214.43,2087,2087,true,NRT,Asia Pacific,Tokyo,100,7.67
132.145.125.165,2086,2086,false,NRT,Asia Pacific,Tokyo,87,7.66
140.238.36.248,2095,2095,false,NRT,Asia Pacific,Tokyo,71,7.66
132.145.123.112,2096,2096,true,NRT,Asia Pacific,Tokyo,70,7.66
138.3.214.43,2083,2083,true,NRT,Asia Pacific,Tokyo,100,7.65
151.145.68.166,2096,2096,true,NRT,Asia Pacific,Tokyo,337,7.65
138.3.218.160,2053,2053,true,NRT,Asia Pacific,Tokyo,197,7.63
132.145.113.148,2095,2095,false,NRT,Asia Pacific,Tokyo,79,7.63
151.145.71.40,8080,8080,false,NRT,Asia Pacific,Tokyo,86,7.62
158.101.131.218,2087,2087,true,NRT,Asia Pacific,Tokyo,77,7.62
158.101.131.218,2087,2087,true,NRT,Asia Pacific,Tokyo,135,7.61
151.145.70.28,8880,8880,false,NRT,Asia Pacific,Tokyo,75,7.61
158.101.88.214,8443,8443,true,NRT,Asia Pacific,Tokyo,93,7.61
132.145.112.247,2083,2083,true,NRT,Asia Pacific,Tokyo,150,7.60
158.101.155.115,2083,2083,true,NRT,Asia Pacific,Tokyo,78,7.60
140.238.54.182,80,80,false,NRT,Asia Pacific,Tokyo,81,7.60
158.101.146.165,2086,2086,false,NRT,Asia Pacific,Tokyo,74,7.59
168.138.213.210,2083,2083,true,NRT,Asia Pacific,Tokyo,177,7.58
131.186.47.223,2083,2083,true,NRT,Asia Pacific,Tokyo,139,7.58
168.138.202.169,2053,2053,true,NRT,Asia Pacific,Tokyo,139,7.58
131.186.34.244,8443,8443,true,NRT,Asia Pacific,Tokyo,106,7.58
138.3.220.4,2082,2082,false,NRT,Asia Pacific,Tokyo,70,7.57
140.238.39.87,2095,2095,false,NRT,Asia Pacific,Tokyo,81,7.56
131.186.35.189,2052,2052,false,NRT,Asia Pacific,Tokyo,70,7.56
140.238.33.94,80,80,false,NRT,Asia Pacific,Tokyo,69,7.56
131.186.41.82,2053,2053,true,NRT,Asia Pacific,Tokyo,150,7.55
140.238.48.97,2082,2082,false,NRT,Asia Pacific,Tokyo,71,7.55
138.3.216.67,8880,8880,false,NRT,Asia Pacific,Tokyo,74,7.54
168.138.212.74,2082,2082,false,NRT,Asia Pacific,Tokyo,84,7.53
132.145.127.51,8443,8443,true,NRT,Asia Pacific,Tokyo,88,7.53
140.238.33.94,8443,8443,true,NRT,Asia Pacific,Tokyo,137,7.52
138.3.211.101,2096,2096,true,NRT,Asia Pacific,Tokyo,89,7.52
158.101.89.33,2083,2083,true,NRT,Asia Pacific,Tokyo,80,7.51
138.3.223.70,8443,8443,true,NRT,Asia Pacific,Tokyo,81,7.50
140.238.36.248,8443,8443,true,NRT,Asia Pacific,Tokyo,80,7.49
158.101.69.144,2053,2053,true,NRT,Asia Pacific,Tokyo,93,7.49
143.47.246.240,443,443,true,FRA,Europe,Frankfurt,199,7.48
132.145.127.21,2083,2083,true,NRT,Asia Pacific,Tokyo,99,7.48
168.138.202.169,2082,2082,false,NRT,Asia Pacific,Tokyo,79,7.48
151.145.65.8,2096,2096,true,NRT,Asia Pacific,Tokyo,350,7.48
168.138.206.236,2087,2087,true,NRT,Asia Pacific,Tokyo,103,7.48
131.186.34.11,8443,8443,true,NRT,Asia Pacific,Tokyo,166,7.47
168.138.212.184,2096,2096,true,NRT,Asia Pacific,Tokyo,158,7.47
151.145.69.174,2053,2053,true,NRT,Asia Pacific,Tokyo,260,7.46
132.145.114.4,2096,2096,true,NRT,Asia Pacific,Tokyo,85,7.46
168.138.206.109,2053,2053,true,NRT,Asia Pacific,Tokyo,86,7.45
151.145.68.104,2052,2052,false,NRT,Asia Pacific,Tokyo,76,7.45
131.186.43.107,2052,2052,false,NRT,Asia Pacific,Tokyo,69,7.44
152.67.150.163,443,443,true,FRA,Europe,Frankfurt,203,7.43
158.101.149.52,2095,2095,false,NRT,Asia Pacific,Tokyo,84,7.43
151.145.74.56,2086,2086,false,NRT,Asia Pacific,Tokyo,80,7.42
140.238.54.164,2096,2096,true,NRT,Asia Pacific,Tokyo,105,7.42
158.101.65.24,2083,2083,true,NRT,Asia Pacific,Tokyo,96,7.42
132.145.121.34,8880,8880,false,NRT,Asia Pacific,Tokyo,77,7.42
131.186.62.26,8080,8080,false,NRT,Asia Pacific,Tokyo,90,7.41
131.186.41.82,8880,8880,false,NRT,Asia Pacific,Tokyo,72,7.41
168.138.211.217,2083,2083,true,NRT,Asia Pacific,Tokyo,218,7.41
131.186.63.127,2096,2096,true,NRT,Asia Pacific,Tokyo,116,7.41
140.238.51.89,2082,2082,false,NRT,Asia Pacific,Tokyo,78,7.40
158.101.142.103,2096,2096,true,NRT,Asia Pacific,Tokyo,83,7.39
158.101.155.246,2053,2053,true,NRT,Asia Pacific,Tokyo,92,7.39
168.138.196.164,2095,2095,false,HKG,Asia Pacific,Hong Kong,128,7.39
138.3.210.114,2087,2087,true,NRT,Asia Pacific,Tokyo,133,7.39
168.138.212.175,2083,2083,true,NRT,Asia Pacific,Tokyo,112,7.39
158.101.140.154,8443,8443,true,NRT,Asia Pacific,Tokyo,80,7.38
168.138.211.188,2087,2087,true,HKG,Asia Pacific,Hong Kong,165,7.38
131.186.63.184,2052,2052,false,NRT,Asia Pacific,Tokyo,77,7.37
144.24.173.250,2053,443,true,FRA,Europe,Frankfurt,170,7.37
151.145.69.105,2082,2082,false,HKG,Asia Pacific,Hong Kong,135,7.36
158.101.142.103,2087,2087,true,NRT,Asia Pacific,Tokyo,100,7.35
138.3.217.39,8443,8443,true,NRT,Asia Pacific,Tokyo,111,7.35
158.101.133.129,2053,2053,true,NRT,Asia Pacific,Tokyo,82,7.35
193.123.69.77,443,443,true,CDG,Europe,Paris,82,7.34
140.238.33.165,2083,2083,true,NRT,Asia Pacific,Tokyo,109,7.34
138.3.217.39,8080,8080,false,NRT,Asia Pacific,Tokyo,83,7.34
140.238.33.165,8443,8443,true,NRT,Asia Pacific,Tokyo,82,7.33
158.101.154.70,8443,8443,true,NRT,Asia Pacific,Tokyo,74,7.33
158.101.154.70,2053,2053,true,NRT,Asia Pacific,Tokyo,86,7.33
168.138.217.146,2082,2082,false,NRT,Asia Pacific,Tokyo,80,7.33
131.186.36.248,2082,2082,false,NRT,Asia Pacific,Tokyo,87,7.33
158.101.95.113,8880,8880,false,NRT,Asia Pacific,Tokyo,77,7.33
131.186.37.69,2095,2095,false,NRT,Asia Pacific,Tokyo,71,7.32
141.147.165.179,2083,2083,true,NRT,Asia Pacific,Tokyo,88,7.31
131.186.47.255,2083,2083,true,NRT,Asia Pacific,Tokyo,131,7.31
158.101.155.115,2095,2095,false,NRT,Asia Pacific,Tokyo,79,7.30
131.186.43.207,8080,8080,false,NRT,Asia Pacific,Tokyo,81,7.30
132.145.123.112,8443,8443,true,NRT,Asia Pacific,Tokyo,72,7.28
140.238.39.33,80,80,false,NRT,Asia Pacific,Tokyo,84,7.28
132.145.124.198,2096,2096,true,NRT,Asia Pacific,Tokyo,76,7.28
151.145.74.199,2086,2086,false,NRT,Asia Pacific,Tokyo,85,7.28
158.101.150.74,2086,2086,false,NRT,Asia Pacific,Tokyo,71,7.28
141.147.174.7,2087,2087,true,NRT,Asia Pacific,Tokyo,76,7.27
168.138.211.217,2096,2096,true,NRT,Asia Pacific,Tokyo,137,7.27
158.101.150.74,8443,8443,true,NRT,Asia Pacific,Tokyo,116,7.27
158.101.146.160,2083,2083,true,NRT,Asia Pacific,Tokyo,103,7.27
140.238.54.149,8080,8080,false,NRT,Asia Pacific,Tokyo,74,7.26
158.101.133.129,2087,2087,true,NRT,Asia Pacific,Tokyo,124,7.26
158.101.70.155,2083,2083,true,NRT,Asia Pacific,Tokyo,92,7.25
158.101.143.49,2083,2083,true,NRT,Asia Pacific,Tokyo,101,7.25
131.186.43.207,2082,2082,false,NRT,Asia Pacific,Tokyo,71,7.24
140.238.35.138,2083,2083,true,NRT,Asia Pacific,Tokyo,99,7.23
132.145.126.21,2096,2096,true,NRT,Asia Pacific,Tokyo,83,7.21
168.138.192.185,8443,8443,true,NRT,Asia Pacific,Tokyo,128,7.21
131.186.43.207,80,80,false,NRT,Asia Pacific,Tokyo,78,7.21
158.101.140.154,2053,2053,true,NRT,Asia Pacific,Tokyo,87,7.20
158.101.140.154,2096,2096,true,NRT,Asia Pacific,Tokyo,69,7.20
151.145.69.174,2096,2096,true,NRT,Asia Pacific,Tokyo,98,7.20
138.3.223.50,2095,2095,false,NRT,Asia Pacific,Tokyo,80,7.18
131.186.34.244,8880,8880,false,NRT,Asia Pacific,Tokyo,84,7.17
168.138.198.53,2096,2096,true,NRT,Asia Pacific,Tokyo,152,7.15
164.152.26.70,2052,443,true,ORD,North America,Chicago,251,7.15
158.101.149.71,2083,2083,true,NRT,Asia Pacific,Tokyo,102,7.14
138.3.215.11,8080,8080,false,HKG,Asia Pacific,Hong Kong,126,7.14
132.145.120.182,8443,8443,true,NRT,Asia Pacific,Tokyo,90,7.14
158.101.144.189,2087,2087,true,NRT,Asia Pacific,Tokyo,69,7.13
164.152.26.70,2086,443,true,ORD,North America,Chicago,237,7.13
140.238.52.141,2053,2053,true,NRT,Asia Pacific,Tokyo,69,7.13
132.145.127.51,80,80,false,NRT,Asia Pacific,Tokyo,76,7.13
158.101.139.42,2095,2095,false,NRT,Asia Pacific,Tokyo,74,7.13
151.145.71.40,2096,2096,true,NRT,Asia Pacific,Tokyo,93,7.12
132.145.123.159,80,80,false,NRT,Asia Pacific,Tokyo,83,7.11
132.145.114.250,2053,2053,true,NRT,Asia Pacific,Tokyo,116,7.11
158.101.155.115,80,80,false,NRT,Asia Pacific,Tokyo,68,7.11
140.238.46.138,2087,2087,true,NRT,Asia Pacific,Tokyo,77,7.11
140.238.33.165,2082,2082,false,NRT,Asia Pacific,Tokyo,80,7.10
131.186.63.35,2095,2095,false,NRT,Asia Pacific,Tokyo,76,7.10
158.101.152.221,2083,2083,true,NRT,Asia Pacific,Tokyo,121,7.10
168.138.217.146,80,80,false,NRT,Asia Pacific,Tokyo,77,7.10
168.138.197.222,80,80,false,NRT,Asia Pacific,Tokyo,76,7.06
140.238.33.165,8880,8880,false,NRT,Asia Pacific,Tokyo,86,7.06
151.145.68.166,8880,8880,false,NRT,Asia Pacific,Tokyo,91,7.05
131.186.59.94,2087,2087,true,NRT,Asia Pacific,Tokyo,92,7.05
132.145.115.17,2082,2082,false,NRT,Asia Pacific,Tokyo,89,7.05
140.238.41.253,2095,2095,false,NRT,Asia Pacific,Tokyo,83,7.05
168.138.192.185,2083,2083,true,NRT,Asia Pacific,Tokyo,185,7.05
151.145.69.105,2087,2087,true,HKG,Asia Pacific,Hong Kong,141,7.04
168.138.209.244,2083,2083,true,NRT,Asia Pacific,Tokyo,155,7.04
131.186.40.31,8880,8880,false,HKG,Asia Pacific,Hong Kong,142,7.04
140.238.51.184,2087,2087,true,NRT,Asia Pacific,Tokyo,175,7.03
141.147.45.29,443,443,true,FRA,Europe,Frankfurt,223,7.03
141.147.165.179,2053,2053,true,NRT,Asia Pacific,Tokyo,84,7.02
131.186.63.127,2086,2086,false,NRT,Asia Pacific,Tokyo,87,6.99
151.145.71.40,2052,2052,false,NRT,Asia Pacific,Tokyo,81,6.99
168.138.206.236,2095,2095,false,NRT,Asia Pacific,Tokyo,82,6.99
131.186.63.127,2087,2087,true,NRT,Asia Pacific,Tokyo,86,6.99
132.145.115.17,2083,2083,true,NRT,Asia Pacific,Tokyo,73,6.99
131.186.46.75,80,80,false,NRT,Asia Pacific,Tokyo,79,6.99
131.186.62.26,2086,2086,false,NRT,Asia Pacific,Tokyo,70,6.98
158.101.84.123,2096,2096,true,NRT,Asia Pacific,Tokyo,90,6.98
138.3.215.11,2095,2095,false,HKG,Asia Pacific,Hong Kong,134,6.98
132.145.120.197,2082,2082,false,NRT,Asia Pacific,Tokyo,69,6.97
158.101.136.239,2083,2083,true,NRT,Asia Pacific,Tokyo,72,6.96
131.186.37.69,8443,8443,true,NRT,Asia Pacific,Tokyo,122,6.96
168.138.215.188,2087,2087,true,NRT,Asia Pacific,Tokyo,213,6.95
158.101.131.218,2096,2096,true,NRT,Asia Pacific,Tokyo,75,6.95
132.145.114.4,2087,2087,true,NRT,Asia Pacific,Tokyo,105,6.95
168.138.206.236,2096,2096,true,NRT,Asia Pacific,Tokyo,142,6.94
131.186.41.255,2096,2096,true,NRT,Asia Pacific,Tokyo,156,6.94
158.101.149.122,2095,2095,false,NRT,Asia Pacific,Tokyo,79,6.94
131.186.63.184,2096,2096,true,NRT,Asia Pacific,Tokyo,136,6.93
151.145.75.28,8080,8080,false,NRT,Asia Pacific,Tokyo,75,6.93
158.101.148.221,2086,2086,false,HKG,Asia Pacific,Hong Kong,130,6.92
151.145.69.174,2052,2052,false,NRT,Asia Pacific,Tokyo,82,6.92
168.138.197.222,2053,2053,true,NRT,Asia Pacific,Tokyo,112,6.92
158.101.149.81,2053,2053,true,NRT,Asia Pacific,Tokyo,99,6.92
168.138.198.202,8443,8443,true,NRT,Asia Pacific,Tokyo,145,6.91
168.138.217.146,8880,8880,false,NRT,Asia Pacific,Tokyo,69,6.91
152.67.133.128,443,443,true,FRA,Europe,Frankfurt,215,6.90
168.138.196.237,2082,2082,false,NRT,Asia Pacific,Tokyo,75,6.90
131.186.38.135,2095,2095,false,NRT,Asia Pacific,Tokyo,77,6.90
168.138.195.31,2096,2096,true,NRT,Asia Pacific,Tokyo,109,6.89
129.153.61.213,443,443,true,YYZ,North America,Toronto,225,6.88
140.238.50.99,8080,8080,false,NRT,Asia Pacific,Tokyo,78,6.87
158.101.143.49,8880,8880,false,NRT,Asia Pacific,Tokyo,81,6.87
131.186.34.244,2053,2053,true,NRT,Asia Pacific,Tokyo,98,6.86
168.138.209.84,2053,2053,true,NRT,Asia Pacific,Tokyo,156,6.86
168.138.195.31,8880,8880,false,NRT,Asia Pacific,Tokyo,91,6.85
141.147.162.204,2087,2087,true,NRT,Asia Pacific,Tokyo,79,6.85
158.101.95.113,80,80,false,NRT,Asia Pacific,Tokyo,77,6.85
146.235.214.73,443,443,true,SJC,North America,San Jose,177,6.84
131.186.63.127,2095,2095,false,NRT,Asia Pacific,Tokyo,79,6.83
168.138.200.159,2053,2053,true,NRT,Asia Pacific,Tokyo,210,6.82
158.101.140.255,2083,2083,true,NRT,Asia Pacific,Tokyo,129,6.82
